;neurons number1;neurons number2;learning rate;epoch;mean acc.(train);mean acc.(test)
835;3;1;0.5;5000;68.34596752723861;62.891742213860304
836;3;1;0.5;5000;68.34840308704938;62.893437113335665
837;3;1;0.5;5000;68.35096291775429;62.89526719920226
838;3;1;0.5;5000;68.35308739153443;62.89676416386595
839;3;1;0.5;5000;68.35509627133357;62.89822371626493
840;3;3;0.0001;1000;55.38577031164454;55.134672676028096
841;3;3;0.0001;1000;54.758630304044075;54.73436575976385
842;3;3;0.0001;1000;53.62068152230529;53.53077183342182
843;3;3;0.0001;1000;53.11412435075344;53.138937420706554
844;3;3;0.0001;1000;52.97435686714643;52.95619560237625
845;3;3;0.0001;1000;52.971312271471284;53.03968128933219
846;3;3;0.0001;1000;52.98106512035632;53.05459817614029
847;3;3;0.0001;1000;52.814216844572485;52.88000142546002
848;3;3;0.0001;1000;52.8601929361132;52.90991780224522
849;3;3;0.0001;1000;52.72804663855426;52.65093013788707
850;3;3;0.0001;2000;52.550097171159926;52.49937521952804
851;3;3;0.0001;2000;52.80417275998706;52.74746337846548
852;3;3;0.0001;2000;52.64495990871475;52.649731760059886
853;3;3;0.0001;2000;52.71531502587785;52.692488133417974
854;3;3;0.0001;2000;52.75915284544479;52.72725409692544
855;3;3;0.0001;2000;52.708980754322845;52.71199474934255
856;3;3;0.0001;2000;52.740054992784174;52.7519977264647
857;3;3;0.0001;2000;52.75788889488165;52.741044812665464
858;3;3;0.0001;2000;52.75093584027106;52.71802255618768
859;3;3;0.0001;2000;52.90791092216987;52.887472520265895
860;3;3;0.0001;5000;53.02987435907909;52.99352428168427
861;3;3;0.0001;5000;53.14919510614863;53.0884659081401
862;3;3;0.0001;5000;53.20819224222715;53.14218581604498
863;3;3;0.0001;5000;53.31091454151391;53.23227811907963
864;3;3;0.0001;5000;53.39998467950041;53.308037714218536
865;3;3;0.0001;5000;53.47587097187863;53.376577521702686
866;3;3;0.0001;5000;53.550835457392886;53.43951826831825
867;3;3;0.0001;5000;53.602875014008816;53.483641105328594
868;3;3;0.0001;5000;53.640017873560076;53.504756869437564
869;3;3;0.0001;5000;53.702708190876635;53.551240538704384
870;3;3;0.005;1000;55.76560350969031;55.347689189839585
871;3;3;0.005;1000;56.008131364397244;55.526450379163826
872;3;3;0.005;1000;55.96833985912909;55.49124303541749
873;3;3;0.005;1000;55.95959132624886;55.459433844847254
874;3;3;0.005;1000;55.91257639352243;55.42009867817497
875;3;3;0.005;1000;56.21870958825654;55.67771695177708
876;3;3;0.005;1000;56.14857475774905;55.622686085963025
877;3;3;0.005;1000;56.83277841371276;56.208807845481594
878;3;3;0.005;1000;56.70480567165882;56.10848834571774
879;3;3;0.005;1000;56.60478507715478;56.027085164947856
880;3;3;0.005;2000;58.18966117869755;57.41371423119638
881;3;3;0.005;2000;57.98298692154288;57.23366309009405
882;3;3;0.005;2000;59.04062804223918;58.15586748249905
883;3;3;0.005;2000;60.199778209174845;59.17427339152618
884;3;3;0.005;2000;60.863560938570046;59.7531642023243
885;3;3;0.005;2000;61.7355385098953;60.52287641825407
886;3;3;0.005;2000;61.39100512788515;60.22348628331647
887;3;3;0.005;2000;62.19259696427147;60.92690776630573
888;3;3;0.005;2000;61.95951806116342;60.719285889017314
889;3;3;0.005;2000;61.89407676875486;60.67177514993276
890;3;3;0.005;5000;62.788077519392886;61.54506572280291
891;3;3;0.005;5000;63.416249523251345;62.11188772729088
892;3;3;0.005;5000;64.05698639957646;62.71512667497694
893;3;3;0.005;5000;64.70402521993887;63.336410062454945
894;3;3;0.005;5000;65.4138934244476;64.02855670078672
895;3;3;0.005;5000;65.92148779377794;64.5038303589329
896;3;3;0.005;5000;66.42681395106399;64.98449284467617
897;3;3;0.005;5000;66.90087051027314;65.44063544843257
898;3;3;0.005;5000;67.49976580051275;66.04053837237144
899;3;3;0.005;5000;67.8802951858493;66.39819579110406
900;3;3;0.05;1000;91.52297507709214;91.4491268688233
901;3;3;0.05;1000;91.2293358922806;90.98038464731076
902;3;3;0.05;1000;91.96500732028933;91.68884171985484
903;3;3;0.05;1000;92.37934595177452;92.09397106073578
904;3;3;0.05;1000;92.5632130550442;92.2843618512985
905;3;3;0.05;1000;92.64015419790934;92.3639485460688
906;3;3;0.05;1000;92.54868528163686;92.2194679231641
907;3;3;0.05;1000;92.2712560058617;91.94778299306606
908;3;3;0.05;1000;92.18891489192701;91.87068429369808
909;3;3;0.05;1000;92.09659000453298;91.76905890072763
910;3;3;0.05;2000;92.44669403878584;92.06625292150876
911;3;3;0.05;2000;92.7243228796121;92.32481690637503
912;3;3;0.05;2000;92.97738327325236;92.53383406329986
913;3;3;0.05;2000;93.16109428718723;92.70383002212989
914;3;3;0.05;2000;93.30308593130148;92.82706975232094
915;3;3;0.05;2000;93.46884916085475;92.96258179312176
916;3;3;0.05;2000;93.59654801279456;93.08766072641095
917;3;3;0.05;2000;93.72294138360704;93.20259115371493
918;3;3;0.05;2000;93.79461886437264;93.268607281852
919;3;3;0.05;2000;93.90588827252499;93.36214909507494
920;3;3;0.05;5000;94.0581584575765;93.46931053219186
921;3;3;0.05;5000;94.20994163896339;93.59408707188864
922;3;3;0.05;5000;94.33237251242326;93.67744950715203
923;3;3;0.05;5000;94.45980854644564;93.76616150071386
924;3;3;0.05;5000;94.58030225680415;93.84962234201932
925;3;3;0.05;5000;94.68650415008473;93.92335798813912
926;3;3;0.05;5000;94.77915385891231;93.98882462131513
927;3;3;0.05;5000;94.87214122304133;94.05409481988704
928;3;3;0.05;5000;94.95610941341444;94.1249447962098
929;3;3;0.05;5000;95.03085178118477;94.19014398702988
930;3;3;0.5;1000;96.03757348210253;95.27354887797985
931;3;3;0.5;1000;82.157234207019;79.06127118716954
932;3;3;0.5;1000;86.83559973979175;84.6558539148752
933;3;3;0.5;1000;89.09984165753535;87.31065241193974
934;3;3;0.5;1000;88.85521184506477;87.85114176908885
935;3;3;0.5;1000;89.34424050685136;88.07690293181484
936;3;3;0.5;1000;87.87526824567964;86.18646336402796
937;3;3;0.5;1000;88.91316495519615;87.41309616323323
938;3;3;0.5;1000;89.72539761266667;88.29675955628758
939;3;3;0.5;1000;90.37564276127517;89.01209833354656
940;3;3;0.5;2000;90.9844586065524;89.64921761436908
941;3;3;0.5;2000;89.97669616886134;88.44465428435808
942;3;3;0.5;2000;90.49477319453149;88.98781714888479
943;3;3;0.5;2000;90.96209680192158;89.48607031140833
944;3;3;0.5;2000;90.14390141001964;88.52482844061568
945;3;3;0.5;2000;90.57336269834164;88.98927474275234
946;3;3;0.5;2000;89.88440679316855;88.17752405907612
947;3;3;0.5;2000;89.55560645879595;87.62935842923731
948;3;3;0.5;2000;89.93028854517488;88.0542916222543
949;3;3;0.5;2000;87.93379862865807;86.15158480754363
950;3;3;0.5;5000;88.42341569116726;86.6492224755382
951;3;3;0.5;5000;88.82998388356819;87.0784724013839
952;3;3;0.5;5000;89.22448127599424;87.48965298377271
953;3;3;0.5;5000;89.56074987848923;87.83304290627568
954;3;3;0.5;5000;89.88148983029468;88.16985882573466
955;3;3;0.5;5000;90.21714923340082;88.49757058112998
956;3;3;0.5;5000;90.4903651902795;88.78428395971714
957;3;3;0.5;5000;90.74804505509303;89.0446499466179
958;3;3;0.5;5000;91.01854875801666;89.30773632677949
959;3;3;0.5;5000;91.2394821790845;89.53899750941677
960;3;5;0.0001;1000;52.30382594795597;54.0409908208525
961;3;5;0.0001;1000;53.5543017724419;54.27948421676867
962;3;5;0.0001;1000;53.385045674205344;53.77862960030277
963;3;5;0.0001;1000;53.206679057978576;53.38105149517679
964;3;5;0.0001;1000;52.87883703954731;52.849913240225064
965;3;5;0.0001;1000;52.9519655177099;52.834031296154876
966;3;5;0.0001;1000;52.78169130903145;52.68239043064049
967;3;5;0.0001;1000;52.772315490671595;52.66523774358936
968;3;5;0.0001;1000;52.46269824355235;52.4245465783916
969;3;5;0.0001;1000;52.92048299128722;52.79759673026109
970;3;5;0.0001;2000;53.23929900951745;53.06347587808687
971;3;5;0.0001;2000;53.38512331758859;53.177733127416936
972;3;5;0.0001;2000;53.570683220623316;53.34411573199524
973;3;5;0.0001;2000;53.535237546701254;53.29551007516547
974;3;5;0.0001;2000;53.587327222028286;53.35963975762309
975;3;5;0.0001;2000;53.66010933943924;53.414244759915405
976;3;5;0.0001;2000;53.67977985366105;53.41515134817099
977;3;5;0.0001;2000;53.783998658522925;53.509315826813115
978;3;5;0.0001;2000;53.83872497933723;53.5856417347116
979;3;5;0.0001;2000;53.87350302381992;53.595810681711555
980;3;5;0.0001;5000;53.95247955348046;53.66962653475366
981;3;5;0.0001;5000;54.02700583660255;53.73660146059963
982;3;5;0.0001;5000;54.09795900628848;53.80096114515256
983;3;5;0.0001;5000;54.15304450806704;53.8536899164776
984;3;5;0.0001;5000;54.213768413175785;53.90880298040046
985;3;5;0.0001;5000;54.27078703278058;53.963349960329474
986;3;5;0.0001;5000;54.32131561056221;54.01054254901824
987;3;5;0.0001;5000;54.374204865038436;54.05780544236821
988;3;5;0.0001;5000;54.40864758503675;54.09090784773341
989;3;5;0.0001;5000;54.44755651740387;54.12443209606013
990;3;5;0.005;1000;55.92197663822538;55.49205605375973
991;3;5;0.005;1000;56.28301914697623;55.81940083426089
992;3;5;0.005;1000;58.898892912119436;58.05057512407526
993;3;5;0.005;1000;59.133918741981276;58.23675547830361
994;3;5;0.005;1000;58.450985743993364;57.64668330047118
995;3;5;0.005;1000;58.02194314399275;57.273508598442824
996;3;5;0.005;1000;57.72893720953777;57.02593803272706
997;3;5;0.005;1000;57.47593874484239;56.809083762581
998;3;5;0.005;1000;57.305054331943275;56.66440607993177
999;3;5;0.005;1000;57.14846225201562;56.52733607246853
1000;3;5;0.005;2000;58.503398068875704;57.71629972660867
1001;3;5;0.005;2000;58.44023278258715;57.657566717424196
1002;3;5;0.005;2000;59.924231702806765;59.00101275016842
1003;3;5;0.005;2000;61.05631157488384;60.00465075683861
1004;3;5;0.005;2000;62.14300707476745;60.99383495358727
1005;3;5;0.005;2000;62.466993180116795;61.25941430714248
1006;3;5;0.005;2000;63.22173036539944;61.92112948290461
1007;3;5;0.005;2000;63.94212748170245;62.55087529340657
1008;3;5;0.005;2000;63.51089826361914;62.170474863065294
1009;3;5;0.005;2000;64.03117222884393;62.62282678600318
1010;3;5;0.005;5000;64.95202574018387;63.541541873854904
1011;3;5;0.005;5000;65.71318046450195;64.29618294514711
1012;3;5;0.005;5000;66.67755322061497;65.28934334982206
1013;3;5;0.005;5000;67.5431912683979;66.18364880793366
1014;3;5;0.005;5000;68.17727740987786;66.8104040051636
1015;3;5;0.005;5000;68.7810881612466;67.41062969483754
1016;3;5;0.005;5000;69.26621333192695;67.8910390435122
1017;3;5;0.005;5000;69.75247310500286;68.3814997094297
1018;3;5;0.005;5000;70.28758996966457;68.9231057237397
1019;3;5;0.005;5000;70.6541829551601;69.27521976298746
1020;3;5;0.05;1000;93.51531202868262;93.29750869575484
1021;3;5;0.05;1000;93.96607168092228;93.71748584484631
1022;3;5;0.05;1000;93.65118567074346;93.34047993564138
1023;3;5;0.05;1000;93.09759791590892;92.8218354331621
1024;3;5;0.05;1000;93.32112870889867;93.01966729429492
1025;3;5;0.05;1000;93.39019594322382;93.08223889179534
1026;3;5;0.05;1000;93.26803172455892;92.95796734471097
1027;3;5;0.05;1000;93.32696471851804;93.01106795470548
1028;3;5;0.05;1000;93.36368316922507;93.05902366704818
1029;3;5;0.05;1000;93.42508124649635;93.11900808850629
1030;3;5;0.05;2000;93.67984848069729;93.34267990287334
1031;3;5;0.05;2000;93.91113935527385;93.54288711360864
1032;3;5;0.05;2000;94.06583097229787;93.6740095743771
1033;3;5;0.05;2000;94.23389931899806;93.79375497064498
1034;3;5;0.05;2000;94.34658985650609;93.89695983685019
1035;3;5;0.05;2000;94.47623445599541;94.00883136920521
1036;3;5;0.05;2000;94.55269531341774;94.08288749474654
1037;3;5;0.05;2000;94.64830605766191;94.15163552301264
1038;3;5;0.05;2000;94.75488753168239;94.22642679643707
1039;3;5;0.05;2000;94.82801457467147;94.2949003012253
1040;3;5;0.05;5000;94.95877567742023;94.39350937137735
1041;3;5;0.05;5000;95.07544474373339;94.48181796559052
1042;3;5;0.05;5000;95.18266627509415;94.54606294336845
1043;3;5;0.05;5000;95.27097200105315;94.59554990973065
1044;3;5;0.05;5000;95.34923718509658;94.63964864923975
1045;3;5;0.05;5000;95.42306451230183;94.69301000109627
1046;3;5;0.05;5000;95.49576418109272;94.7527313320105
1047;3;5;0.05;5000;95.55439876534295;94.79834031448539
1048;3;5;0.05;5000;95.62663777930756;94.84188047293391
1049;3;5;0.05;5000;95.68953687331317;94.88938557218127
1050;3;5;0.5;1000;96.19488181823903;95.30421840911187
1051;3;5;0.5;1000;96.05140708731683;95.71537131880699
1052;3;5;0.5;1000;96.15409526179081;95.64894336448533
1053;3;5;0.5;1000;96.15446257710393;95.55738280912792
1054;3;5;0.5;1000;96.17941713321355;95.52129418240538
1055;3;5;0.5;1000;96.19788115466235;95.59263685760727
1056;3;5;0.5;1000;96.194122212647;95.5503639396719
1057;3;5;0.5;1000;96.19062731861897;95.58260812170117
1058;3;5;0.5;1000;96.19690907671196;95.63611992310344
1059;3;5;0.5;1000;96.18912700516485;95.662067655707
1060;3;5;0.5;2000;96.23869081314888;95.66841743534361
1061;3;5;0.5;2000;96.30492542609755;95.6744096355029
1062;3;5;0.5;2000;96.35802034417992;95.6731581121556
1063;3;5;0.5;2000;96.3892485984481;95.70022809320305
1064;3;5;0.5;2000;96.42305970135936;95.71063957958617
1065;3;5;0.5;2000;96.3864248085813;95.67966856238127
1066;3;5;0.5;2000;96.39971346676688;95.67242772343529
1067;3;5;0.5;2000;96.43354866563797;95.68052454810594
1068;3;5;0.5;2000;96.43618446528832;95.66748108317313
1069;3;5;0.5;2000;96.46390915803013;95.67390758199973
1070;3;5;0.5;5000;96.57766660515287;95.7352132334984
1071;3;5;0.5;5000;96.66886089116433;95.7852432752128
1072;3;5;0.5;5000;96.71634621484256;95.81076302375548
1073;3;5;0.5;5000;96.80067212958737;95.8589030146784
1074;3;5;0.5;5000;96.86673501308438;95.89560454139995
1075;3;5;0.5;5000;96.17903490041951;95.10369643133497
1076;3;5;0.5;5000;96.22574502116017;95.12676804097828
1077;3;5;0.5;5000;96.30273345330922;95.18341075024885
1078;3;5;0.5;5000;96.33868326818634;95.23519143988395
1079;3;5;0.5;5000;96.42257915693449;95.29136932309537
1080;3;7;0.0001;1000;54.82776287612828;54.23559118075414
1081;3;7;0.0001;1000;55.06526951814786;54.851641631402046
1082;3;7;0.0001;1000;55.01939445979033;54.88673713555003
1083;3;7;0.0001;1000;54.53296047346661;54.69860423931881
1084;3;7;0.0001;1000;54.5291799982774;54.70668355422841
1085;3;7;0.0001;1000;54.57410609463793;54.664447693645315
1086;3;7;0.0001;1000;54.46024838758251;54.46101431738703
1087;3;7;0.0001;1000;54.21265824292283;54.373181353910695
1088;3;7;0.0001;1000;54.078535297458544;53.956351198442505
1089;3;7;0.0001;1000;53.78718277883993;53.687339127208325
1090;3;7;0.0001;2000;53.93948026774976;53.78148588440766
1091;3;7;0.0001;2000;54.09171420342681;53.90130210477423
1092;3;7;0.0001;2000;54.22605048551941;54.028962066722734
1093;3;7;0.0001;2000;54.31160721838221;54.1250606810434
1094;3;7;0.0001;2000;54.269178577885704;54.07083245319277
1095;3;7;0.0001;2000;54.32474778109762;54.11565235799199
1096;3;7;0.0001;2000;54.34572467900908;54.13341810542297
1097;3;7;0.0001;2000;54.36836520209116;54.13940521748507
1098;3;7;0.0001;2000;54.40237359772384;54.162472399163924
1099;3;7;0.0001;2000;54.49954365180889;54.24215204044316
1100;3;7;0.0001;5000;54.564109098145906;54.297231797180494
1101;3;7;0.0001;5000;54.60839206022052;54.33302502951551
1102;3;7;0.0001;5000;54.65646038521179;54.373737944571715
1103;3;7;0.0001;5000;54.698858951327;54.41102827092592
1104;3;7;0.0001;5000;54.73455523108782;54.44299082139447
1105;3;7;0.0001;5000;54.77529918629667;54.48051364004138
1106;3;7;0.0001;5000;54.806567776819925;54.5089259634231
1107;3;7;0.0001;5000;54.838147943965325;54.53706045492827
1108;3;7;0.0001;5000;54.8620439430791;54.5588603608978
1109;3;7;0.0001;5000;54.87856902355823;54.573657211694815
1110;3;7;0.005;1000;57.36072718024268;56.678834463649075
1111;3;7;0.005;1000;56.92540815554289;56.29644609724036
1112;3;7;0.005;1000;56.83244995234378;56.215545032632086
1113;3;7;0.005;1000;58.18241990146693;57.39156778984324
1114;3;7;0.005;1000;57.768152001801454;57.04076891480962
1115;3;7;0.005;1000;57.86159637820768;57.10390737023138
1116;3;7;0.005;1000;59.25582389800768;58.33648537553051
1117;3;7;0.005;1000;60.382842032789895;59.327268038262076
1118;3;7;0.005;1000;60.01220594243379;59.00050114914989
1119;3;7;0.005;1000;61.03004184180173;59.87754712322055
1120;3;7;0.005;2000;61.846915382418494;60.597655929712225
1121;3;7;0.005;2000;63.051848311036075;61.6805332845357
1122;3;7;0.005;2000;63.675639879328926;62.22189578763911
1123;3;7;0.005;2000;64.56841977436292;63.01502836601209
1124;3;7;0.005;2000;65.18825018731678;63.555231744617146
1125;3;7;0.005;2000;66.01082618776404;64.3265638806864
1126;3;7;0.005;2000;66.63331660832691;64.88189978666306
1127;3;7;0.005;2000;67.1951987726106;65.38489592916658
1128;3;7;0.005;2000;67.57219331169667;65.71054297041252
1129;3;7;0.005;2000;67.98533175386662;66.07120212481698
1130;3;7;0.005;5000;68.77187716995813;66.8872672267717
1131;3;7;0.005;5000;69.69020968273497;67.85572818109732
1132;3;7;0.005;5000;70.6139538063312;68.83618500351373
1133;3;7;0.005;5000;71.40427612406747;69.67109902371688
1134;3;7;0.005;5000;71.96619480398839;70.24950459147409
1135;3;7;0.005;5000;72.54826417560449;70.86076272399139
1136;3;7;0.005;5000;72.75021923176266;71.03314288788967
1137;3;7;0.005;5000;73.08893060842041;71.3746546727932
1138;3;7;0.005;5000;73.4714981291221;71.77353952042462
1139;3;7;0.005;5000;73.867273384225;72.18351089082313
1140;3;7;0.05;1000;92.96145033439443;92.76819541751085
1141;3;7;0.05;1000;93.08818996069814;92.8875395247315
1142;3;7;0.05;1000;93.21493262976954;92.99807974370015
1143;3;7;0.05;1000;93.39362852640025;93.17683504235185
1144;3;7;0.05;1000;93.41682562405063;93.17830710414448
1145;3;7;0.05;1000;93.39768070089993;93.14140751030705
1146;3;7;0.05;1000;93.52547670703079;93.24753927258503
1147;3;7;0.05;1000;93.65507977395674;93.37163776627655
1148;3;7;0.05;1000;93.71856947298136;93.42032071582497
1149;3;7;0.05;1000;93.79365722292022;93.47963230170811
1150;3;7;0.05;2000;94.00684808115396;93.6718493701028
1151;3;7;0.05;2000;94.22009570269717;93.82777506703518
1152;3;7;0.05;2000;94.40437850024169;93.9637628209916
1153;3;7;0.05;2000;94.54501766510587;94.07999211271733
1154;3;7;0.05;2000;94.67301290850881;94.18986643787251
1155;3;7;0.05;2000;94.78961085427896;94.2798688516063
1156;3;7;0.05;2000;94.84010772102367;94.33221212809585
1157;3;7;0.05;2000;94.92590803943764;94.39673168907262
1158;3;7;0.05;2000;95.00882300590295;94.46251414477537
1159;3;7;0.05;2000;95.0664686063008;94.51666460256176
1160;3;7;0.05;5000;95.18745451183423;94.58974200225235
1161;3;7;0.05;5000;95.30042679046261;94.67463510696902
1162;3;7;0.05;5000;95.40367963977789;94.73599646010739
1163;3;7;0.05;5000;95.47712261476613;94.79209506271404
1164;3;7;0.05;5000;95.56524429914933;94.85829000318498
1165;3;7;0.05;5000;95.64475041213285;94.91739893943017
1166;3;7;0.05;5000;95.7148487709526;94.95741974273093
1167;3;7;0.05;5000;95.78376585067163;94.99765935998104
1168;3;7;0.05;5000;95.84968688703019;95.03619490326456
1169;3;7;0.05;5000;95.90883489160333;95.07007462103616
1170;3;7;0.5;1000;96.26294638329432;96.01709135593802
1171;3;7;0.5;1000;96.22717333012574;95.67671503621732
1172;3;7;0.5;1000;96.25952283196904;95.57216798302063
1173;3;7;0.5;1000;96.28960479721047;95.54057995352599
1174;3;7;0.5;1000;92.77587763397028;91.45909309115869
1175;3;7;0.5;1000;93.40104465470591;92.24064626495993
1176;3;7;0.5;1000;93.76551926017741;92.67088031516427
1177;3;7;0.5;1000;93.83632334771593;92.95521543665757
1178;3;7;0.5;1000;94.12344771892049;93.28278726758894
1179;3;7;0.5;1000;94.34266243839645;93.49187818101973
1180;3;7;0.5;2000;94.53696449744125;93.67318782339939
1181;3;7;0.5;2000;94.74774866693537;93.85041763784959
1182;3;7;0.5;2000;94.90215774195795;94.01488225574167
1183;3;7;0.5;2000;95.04240491964963;94.15838515252699
1184;3;7;0.5;2000;95.18281033768828;94.29066644033088
1185;3;7;0.5;2000;95.27716708843565;94.38030434374272
1186;3;7;0.5;2000;95.38472581421523;94.46752360170476
1187;3;7;0.5;2000;95.46790876139133;94.55486285584311
1188;3;7;0.5;2000;95.53160113630516;94.61008082292736
1189;3;7;0.5;2000;95.59046704866427;94.66927437236059
1190;3;7;0.5;5000;95.75148959842655;94.78391343979231
1191;3;7;0.5;5000;95.87781863519075;94.87247183048633
1192;3;7;0.5;5000;95.94732060969343;94.92867455742007
1193;3;7;0.5;5000;96.05138942144595;95.00448972210613
1194;3;7;0.5;5000;96.11711360276674;95.0567811444217
1195;3;7;0.5;5000;96.17758153303234;95.09299267716231
1196;3;7;0.5;5000;96.27044241964343;95.15914253386636
1197;3;7;0.5;5000;96.31065759533536;95.21405114196163
1198;3;7;0.5;5000;96.39866010511739;95.27542852856708
1199;3;7;0.5;5000;96.47348921287089;95.32936690480417
1200;3;10;0.0001;1000;56.423105842754076;55.7315220480019
1201;3;10;0.0001;1000;55.31639048900937;54.70331907122616
1202;3;10;0.0001;1000;55.54286228869253;55.00963962966183
1203;3;10;0.0001;1000;55.27093313094294;54.622332158273615
1204;3;10;0.0001;1000;55.000169077011876;54.29440944046438
1205;3;10;0.0001;1000;54.80944458055847;54.274762179374676
1206;3;10;0.0001;1000;54.63054206932681;53.916195741457685
1207;3;10;0.0001;1000;54.69281622294991;53.99588727434363
1208;3;10;0.0001;1000;54.5438055103504;53.80424275941633
1209;3;10;0.0001;1000;54.531521858439376;53.84881488259507
1210;3;10;0.0001;2000;54.635288357218876;53.966030558304574
1211;3;10;0.0001;2000;54.71916119319201;54.099208163226585
1212;3;10;0.0001;2000;54.76036552512067;54.158703350299824
1213;3;10;0.0001;2000;54.837279695499;54.23805788412845
1214;3;10;0.0001;2000;54.90403462126615;54.328315757636354
1215;3;10;0.0001;2000;54.9179206654211;54.35757699365053
1216;3;10;0.0001;2000;54.959894794199535;54.414565218142165
1217;3;10;0.0001;2000;54.994472513724936;54.47203450203503
1218;3;10;0.0001;2000;55.03164116092025;54.52086803878909
1219;3;10;0.0001;2000;55.06578079232973;54.56720892723738
1220;3;10;0.0001;5000;55.09430052979161;54.60011227601488
1221;3;10;0.0001;5000;55.122327333555226;54.63129976560456
1222;3;10;0.0001;5000;55.145604061126605;54.65884335821774
1223;3;10;0.0001;5000;55.169193460883356;54.684796348206
1224;3;10;0.0001;5000;55.1971386993637;54.71402734199432
1225;3;10;0.0001;5000;55.217333118546044;54.7369441207043
1226;3;10;0.0001;5000;55.235615203478545;54.75757599085312
1227;3;10;0.0001;5000;55.25160996292841;54.7753705805294
1228;3;10;0.0001;5000;55.27441792801688;54.79726365848541
1229;3;10;0.0001;5000;55.287294414160115;54.81258908688655
1230;3;10;0.005;1000;63.916434516636556;62.46420650852954
1231;3;10;0.005;1000;60.31471330568223;59.322341147962874
1232;3;10;0.005;1000;62.7907643436094;61.50211326602008
1233;3;10;0.005;1000;61.11358758305047;60.01021984721388
1234;3;10;0.005;1000;63.3505067225474;61.960975428820255
1235;3;10;0.005;1000;63.11533229455684;61.754074148307986
1236;3;10;0.005;1000;64.28991741379916;62.80875301275485
1237;3;10;0.005;1000;63.38258009912475;61.99963680035945
1238;3;10;0.005;1000;63.4174612536375;62.02175229785977
1239;3;10;0.005;1000;64.28503814123219;62.7879537465504
1240;3;10;0.005;2000;65.39990772052477;63.78670851055232
1241;3;10;0.005;2000;66.36585758020917;64.65849412815876
1242;3;10;0.005;2000;67.25738994460994;65.47545681264616
1243;3;10;0.005;2000;67.96861336213362;66.11205761145379
1244;3;10;0.005;2000;68.65815888517155;66.75281037800819
1245;3;10;0.005;2000;69.05585211755624;67.0958019816731
1246;3;10;0.005;2000;69.44264467522413;67.43349106814196
1247;3;10;0.005;2000;69.86107715871799;67.8051076992831
1248;3;10;0.005;2000;70.14936294956792;68.05929101738796
1249;3;10;0.005;2000;70.56455411349643;68.45535428742245
1250;3;10;0.005;5000;71.51287474418025;69.47611287645283
1251;3;10;0.005;5000;72.10987381411964;70.10189318807971
1252;3;10;0.005;5000;72.9010058917205;70.95725453748389
1253;3;10;0.005;5000;73.47403435494058;71.57048252902138
1254;3;10;0.005;5000;74.09801402092708;72.24192868634267
1255;3;10;0.005;5000;74.70559737546404;72.90131447340096
1256;3;10;0.005;5000;75.20651649859802;73.43831992158997
1257;3;10;0.005;5000;75.70003528761913;73.96954444312419
1258;3;10;0.005;5000;76.12060572087456;74.42276821533947
1259;3;10;0.005;5000;76.3657478334488;74.67771079558264
1260;3;10;0.05;1000;95.0379501010832;94.7201548324337
1261;3;10;0.05;1000;94.25908990706824;93.85152839423819
1262;3;10;0.05;1000;94.06977793713658;93.68911954746845
1263;3;10;0.05;1000;94.26043121774582;93.91760546193711
1264;3;10;0.05;1000;94.33099165460457;94.00647386832493
1265;3;10;0.05;1000;94.06199440125174;93.74505394806067
1266;3;10;0.05;1000;94.09221381343988;93.79569457835116
1267;3;10;0.05;1000;94.18256788740081;93.88326543537687
1268;3;10;0.05;1000;94.19442289182221;93.90127575404362
1269;3;10;0.05;1000;94.27596731258959;93.98389680087385
1270;3;10;0.05;2000;94.44271002453523;94.12918958518884
1271;3;10;0.05;2000;94.60203392726665;94.26323168610607
1272;3;10;0.05;2000;94.75892089803945;94.36865016077482
1273;3;10;0.05;2000;94.87560402244561;94.46246942988743
1274;3;10;0.05;2000;94.9749027282159;94.5476872268363
1275;3;10;0.05;2000;95.09006769708483;94.6246086259253
1276;3;10;0.05;2000;95.15778742499884;94.68382763928352
1277;3;10;0.05;2000;95.23478936055191;94.74764397248563
1278;3;10;0.05;2000;95.30937402022533;94.80828167386734
1279;3;10;0.05;2000;95.36509821622575;94.85599197162244
1280;3;10;0.05;5000;95.48046857444793;94.9180658008133
1281;3;10;0.05;5000;95.58157995236711;94.97237230314495
1282;3;10;0.05;5000;95.67655772773884;95.02317286858862
1283;3;10;0.05;5000;95.76199636891299;95.06899280044155
1284;3;10;0.05;5000;95.82928421666286;95.1025780664042
1285;3;10;0.05;5000;95.90514017259756;95.14324362412466
1286;3;10;0.05;5000;95.97059125721462;95.19228433417436
1287;3;10;0.05;5000;96.02672686014564;95.23637305533312
1288;3;10;0.05;5000;96.08339197091809;95.26558551346837
1289;3;10;0.05;5000;96.1326766670294;95.30342143669095
1290;3;10;0.5;1000;96.38979941717733;95.33783664587455
1291;3;10;0.5;1000;96.46364862661207;95.6886576593619
1292;3;10;0.5;1000;96.35586658891903;95.57925633992231
1293;3;10;0.5;1000;96.38929835262296;95.70204357632126
1294;3;10;0.5;1000;96.52867285749028;95.85841822415857
1295;3;10;0.5;1000;96.49863056708075;95.7764493915543
1296;3;10;0.5;1000;96.4511771780834;95.63176377668995
1297;3;10;0.5;1000;96.49276765346255;95.70245864035516
1298;3;10;0.5;1000;96.39715050671424;95.7841676344064
1299;3;10;0.5;1000;96.40113245389581;95.80955116073415
1300;3;10;0.5;2000;96.41285215905508;95.7852847504496
1301;3;10;0.5;2000;96.460310462012;95.80863224684462
